machine_type,vibration_mm_s,spindle_current_percent,spindle_temperature_C,acoustic_dba,lubrication_pressure_bar,coolant_temperature_C,active_failure,status
cnc,1.76,50.89,46.93,93.3,1.79,27,chatter,warning
cnc,1.37,54.2,51.21,77.47,2.12,43.94,coolant_failure,fault
cnc,2.58,52.51,54.41,103.38,1.96,24.84,chatter,warning
cnc,2.77,48.26,48.79,93.41,2.1,28.72,chatter,warning
cnc,3.01,58.18,56.3,96.18,1.92,27.95,chatter,warning
cnc,1.79,103.18,80.81,101.22,2.01,36.36,cutting_overload,fault
cnc,0.64,29.93,28.89,55.56,1.84,28.29,none,running
cnc,0.74,48.82,38.53,55,2.11,30.93,cutting_overload,running
cnc,1.97,27.52,27.71,55,2.05,30.94,spindle_misalignment,running
cnc,1.14,45.57,49.67,84.19,2.11,29.42,none,running
cnc,0.87,47.95,41.79,78.58,2.17,29.01,none,running
cnc,1.24,49.94,56.05,81.71,2.1,36.52,coolant_failure,warning
cnc,2.05,101.5,73.56,103.89,1.93,30.78,cutting_overload,fault
cnc,2.67,63.16,61,109.87,2.02,27.75,chatter,warning
cnc,2.27,49.85,43.64,84.31,1.94,27.46,chatter,warning
cnc,4.11,52.62,57.65,89.96,2.17,31.07,spindle_misalignment,warning
cnc,4.1,62.14,50.98,90.95,2.2,29.1,spindle_misalignment,warning
cnc,5.28,65.15,53.12,91.15,2.03,25.61,spindle_misalignment,fault
cnc,0.88,47.99,40.46,76.88,1.94,28.27,none,running
cnc,2.87,44.83,48.17,94.15,1.96,28.89,chatter,warning
cnc,0.8,30.16,31.6,55,1.93,34.32,coolant_failure,warning
cnc,1.71,64.99,65,88.31,2.25,38.45,coolant_failure,warning
cnc,1.78,38.06,40.33,74.55,1.94,30.22,chatter,running
cnc,2.15,85.29,70.92,88.04,2.03,34.12,cutting_overload,fault
cnc,0.88,42.22,38.62,73.67,2.14,24.5,none,running
cnc,3.91,58.65,48.34,80.2,2.02,28.76,spindle_misalignment,warning
cnc,0.58,31.53,27.18,55,2.06,28.62,none,running
cnc,0.77,42.38,39.87,78.81,1.97,27.04,none,running
cnc,2.2,80.92,65.07,84.75,2.18,31.36,cutting_overload,warning
cnc,1.24,34.84,41.59,63.12,2.01,43.06,coolant_failure,fault
cnc,2.15,45.8,47.85,94.01,2.22,29.16,chatter,warning
cnc,3.28,47.74,42.15,71.12,1.89,31.35,spindle_misalignment,warning
cnc,1.94,28.17,27.48,55,1.8,31.43,spindle_misalignment,running
cnc,2.26,56.13,44.08,88.41,2.25,29.12,chatter,warning
cnc,0.73,31.08,29.13,57,2.14,27.83,none,running
cnc,1.08,49.01,45.73,89.09,1.97,27.17,none,running
cnc,1.13,60.94,58.88,87.55,2.14,35.76,coolant_failure,warning
cnc,1.04,48.5,45.42,85.49,2.01,26.65,none,running
cnc,0.8,37.42,36.58,71.15,2.21,27.02,none,running
cnc,1.34,71.52,62.59,73.83,2.21,34.86,cutting_overload,warning
cnc,1.21,59.08,60.68,94.55,2.04,37.87,coolant_failure,warning
cnc,2.32,57.5,51.96,90.66,2.06,30.59,chatter,warning
cnc,3.91,49.68,46.07,79.33,1.96,27.55,spindle_misalignment,warning
cnc,3.21,46.77,50.72,88.05,2.14,28.59,chatter,warning
cnc,2.22,51.56,53.85,94.66,1.93,25.4,chatter,warning
cnc,2.27,39.71,40.49,86.19,2.12,28.48,chatter,warning
cnc,1.57,93.75,75.73,102.11,2.28,34.41,cutting_overload,fault
cnc,3.7,65.87,55.57,90.19,2.23,27.03,spindle_misalignment,warning
cnc,1.69,70.02,58.75,71.5,2.1,36.58,cutting_overload,warning
cnc,3.41,61.52,54.85,110,2.3,26.6,chatter,warning
cnc,1.57,33.52,23.28,55,1.9,31.61,spindle_misalignment,running
cnc,0.97,52.65,50.13,61.03,1.98,35.56,cutting_overload,warning
cnc,0.79,40.38,36.53,70.96,1.82,27.49,none,running
cnc,1.97,58.95,53.13,93.13,2.03,28.68,chatter,warning
cnc,2.86,58.5,51.77,94.74,2.23,26.59,chatter,warning
cnc,2.29,63.44,55.47,100.05,1.79,26.78,chatter,warning
cnc,2.4,89.53,70.89,94.13,2.11,36.36,cutting_overload,fault
cnc,2.08,89.24,61.19,83.39,2.1,34.4,cutting_overload,warning
cnc,1.13,44.71,42.85,55,1.97,31.1,cutting_overload,running
cnc,1.03,46.8,44.01,82.29,1.94,26.1,none,running
cnc,2.64,54.27,46.51,101.76,2.04,26.77,chatter,warning
cnc,2.22,61.76,59.31,97.73,1.98,37.21,coolant_failure,warning
cnc,0.95,45.66,45.81,88.61,1.76,27.94,none,running
cnc,2.82,47.94,45.83,86.14,2,27.96,chatter,warning
cnc,2.31,86.28,61.08,82.85,2.1,36.22,cutting_overload,warning
cnc,3.66,42.97,40.01,73.36,1.78,29.47,spindle_misalignment,warning
cnc,3.83,52.44,51.35,90.9,1.95,29.81,spindle_misalignment,warning
cnc,0.9,47.76,49.39,75.71,1.89,41.24,coolant_failure,fault
cnc,3.43,50.17,54.69,110,2.07,28.43,chatter,warning
cnc,3.67,60.67,51.71,98.33,2.14,27.16,spindle_misalignment,warning
cnc,0.7,40.52,40.15,73.63,2.08,27.38,none,running
cnc,2.13,87.49,67.45,82.16,1.86,32.47,cutting_overload,warning
cnc,1.08,48.96,57.07,80.99,2.01,42.57,coolant_failure,fault
cnc,0.78,43.84,39.4,70.72,1.9,25.79,none,running
cnc,4.23,46.21,46.91,79.89,1.94,30.07,spindle_misalignment,warning
cnc,1.9,108.47,72.39,96.37,2.18,32.7,cutting_overload,fault
cnc,1.59,60.41,59.76,84.96,2.05,38.86,coolant_failure,warning
cnc,2.23,83.39,68.42,100.54,2.19,32.65,cutting_overload,warning
cnc,1.35,52.86,55.62,86.01,2.06,34.65,coolant_failure,warning
cnc,3.83,60.32,55.82,91.79,1.96,28.91,spindle_misalignment,warning
cnc,0.63,31.97,33.74,59.64,2.1,26.61,none,running
cnc,1.87,81.54,56.24,82.84,2.02,34.99,cutting_overload,warning
cnc,2.91,55.9,47.78,109.6,1.88,27.4,chatter,warning
cnc,1.77,90.09,68.68,86.53,2.03,37.89,cutting_overload,warning
cnc,0.78,45.57,37.58,72.64,1.95,26.54,none,running
cnc,0.97,48.34,45.88,84.74,1.96,29.6,none,running
cnc,0.93,46.34,44.75,88.58,1.99,26.73,none,running
cnc,5.1,73.41,53.17,94.31,1.91,24.89,spindle_misalignment,fault
cnc,1.07,69.52,46.67,57.26,2.02,29.18,cutting_overload,running
cnc,0.57,29.37,28.13,55,2.08,25.39,none,running
cnc,2.93,58.61,41.2,79.56,2.14,25.93,spindle_misalignment,warning
cnc,1.89,53.82,45.4,89.29,2.05,29.01,chatter,running
cnc,1.82,62.61,65.24,97.77,1.87,43.39,coolant_failure,fault
cnc,2.06,97.45,64.18,94.36,2.21,37.81,cutting_overload,warning
cnc,1.42,100.94,68.25,85.7,2.24,31.85,cutting_overload,warning
cnc,1.41,59.57,70.48,85.43,1.95,37.26,coolant_failure,fault
cnc,0.82,35.66,39.69,55,2.18,36.67,coolant_failure,warning
cnc,0.9,41.13,42.01,74.85,1.89,27.28,none,running
cnc,1.33,90.55,79.57,99.85,1.86,36.34,cutting_overload,fault
cnc,4.9,55.08,55.85,98.33,2.02,27.46,spindle_misalignment,fault
cnc,2.4,35.95,35.32,61.8,2.26,28.45,spindle_misalignment,warning
cnc,1.22,51.3,60.67,84.42,1.9,40.57,coolant_failure,fault
cnc,2.99,55.53,57.73,102.71,1.97,30.2,chatter,warning
cnc,0.86,24.79,25.08,55,2.15,46.44,coolant_failure,fault
cnc,4.08,65.94,49.95,89.62,2.04,30.34,spindle_misalignment,warning
cnc,0.88,49.39,30.89,55,1.97,32.8,cutting_overload,running
cnc,3.95,61.69,59.26,85.48,2.12,29.48,spindle_misalignment,warning
cnc,1.98,84.13,66.91,96.11,1.81,36.11,cutting_overload,warning
cnc,1.43,68.04,50.25,60.67,2.15,33.19,cutting_overload,running
cnc,1.27,59.45,40.51,60.02,2.02,32.02,cutting_overload,running
cnc,0.89,46.81,48.08,83.93,1.99,26.02,none,running
cnc,3.25,59.26,54.41,110,2.14,26.25,chatter,warning
cnc,1.11,52.54,55.06,76.56,2.05,34.14,coolant_failure,warning
cnc,3.41,57.5,46.64,75.16,2.05,27.45,spindle_misalignment,warning
cnc,2.58,56.92,43.64,82.58,2.04,26.51,chatter,warning
cnc,4.11,58.06,44.96,84.46,1.99,25.67,spindle_misalignment,warning
cnc,0.7,40.71,38.65,73.88,2,26.48,none,running
cnc,4.96,60.85,55.02,92.59,2.17,26.65,spindle_misalignment,fault
cnc,1.27,54.84,54.39,83.03,1.94,45.27,coolant_failure,fault
cnc,4.19,67.6,64,86.76,2,27.88,spindle_misalignment,warning
cnc,1.38,54,59.66,87.22,2.01,38.32,coolant_failure,warning
cnc,2.25,60.38,48.82,99.06,2.14,26.2,chatter,warning
cnc,2.92,52.12,51.68,106.54,1.79,28.89,chatter,warning
cnc,2.34,76.59,70.41,94.51,1.87,30.75,cutting_overload,fault
cnc,2.51,34.98,31.96,55,2.05,29.19,spindle_misalignment,warning
cnc,2.86,60.29,52.77,91.15,2.08,29.61,chatter,warning
cnc,2.75,44.3,31.72,57.85,2.19,27,spindle_misalignment,warning
cnc,3.99,63.23,65.49,99.06,1.99,31.42,spindle_misalignment,warning
cnc,2.3,35.08,29.82,55,2.07,27.53,spindle_misalignment,warning
cnc,4.48,52.13,58.58,90.68,2.06,28.98,spindle_misalignment,warning
cnc,1.59,48.19,50.34,78.49,1.93,38.9,coolant_failure,warning
cnc,0.62,44.66,32,55,1.75,34.4,cutting_overload,warning
cnc,0.72,24.05,30.13,55,1.95,37.31,coolant_failure,warning
cnc,4.4,55.99,46.73,76.7,1.98,27.23,spindle_misalignment,warning
cnc,3.87,56.36,52.63,75.23,2.18,28.49,spindle_misalignment,warning
cnc,1.46,71.12,53.61,79.96,2.18,30.4,cutting_overload,running
cnc,2,49.32,45.4,96.25,2.02,28.27,chatter,warning
cnc,1,40.75,54.43,70.93,2.12,38.28,coolant_failure,warning
cnc,4.31,60.17,47.18,90.53,2.13,27.71,spindle_misalignment,warning
cnc,1.53,84.66,59,81.41,2.07,33.22,cutting_overload,warning
cnc,1.03,35.7,30.54,55,2.17,32.14,cutting_overload,running
cnc,1.56,56.15,52.72,76.93,1.79,35.27,coolant_failure,warning
cnc,1.31,77.03,61.38,73.88,1.96,33.83,cutting_overload,warning
cnc,2.58,46.31,46.67,100.09,2.16,26.37,chatter,warning
cnc,4.72,48.65,52.4,84.98,2.11,30.86,spindle_misalignment,fault
cnc,1.67,35.96,33.01,59.41,1.95,28.67,chatter,running
cnc,0.98,52.97,33.07,55,2.08,34.44,cutting_overload,warning
cnc,0.72,26.27,27.79,55,1.85,34.36,coolant_failure,warning
cnc,5.16,51.79,50.17,97.84,1.97,28.34,spindle_misalignment,fault
cnc,3.72,58.73,53.62,100.59,2.16,27.57,chatter,warning
cnc,0.43,30.34,27.17,55,2.08,26.64,none,running
cnc,1.6,63.12,54.32,76.83,1.85,30.77,cutting_overload,running
cnc,1.74,91.68,58.96,85.31,1.89,29.06,cutting_overload,warning
cnc,1.22,49.49,58.68,76.92,1.92,34.07,coolant_failure,warning
cnc,2.53,108.84,78.74,102.94,2.05,33.76,cutting_overload,fault
cnc,1.54,62.63,55.31,89.32,1.83,41.48,coolant_failure,fault
cnc,3.53,64.78,59.29,100.58,2,26.54,chatter,warning
cnc,2.31,74.93,68.04,84.95,2.02,36.78,cutting_overload,warning
cnc,0.73,23.4,27.14,55,2.11,36.61,coolant_failure,warning
cnc,1.7,64.12,49.1,60.84,1.94,33.87,cutting_overload,running
cnc,2.52,44.66,45.84,100.35,2.09,27.57,chatter,warning
cnc,0.89,49.19,56.18,81.74,1.95,44.21,coolant_failure,fault
cnc,1.41,53.46,47.84,74.39,2.18,36.63,coolant_failure,warning
cnc,3.84,49.8,48.77,75.46,1.81,26.54,spindle_misalignment,warning
cnc,3.1,47.89,38.88,59.51,1.96,29.5,spindle_misalignment,warning
cnc,0.93,50.45,48.25,68.6,2,39.17,coolant_failure,warning
cnc,2.08,39.72,29.06,55,2.24,29.05,spindle_misalignment,warning
cnc,3.58,47.95,46.85,74.08,2.06,26.32,spindle_misalignment,warning
cnc,0.62,27.98,36.03,55,1.84,35.9,coolant_failure,warning
cnc,2.77,39.26,36.97,58.16,2.09,26.05,none,warning
cnc,0.74,30,29.55,55,1.91,37.81,coolant_failure,warning
cnc,1.12,48.79,35.62,55,2.23,30.32,cutting_overload,running
cnc,2.75,40.2,36.93,57.33,2.21,31.22,spindle_misalignment,warning
cnc,3.21,57.2,57.46,110,1.87,28.65,chatter,warning
cnc,0.4,21.37,20,55,2.13,24.75,none,running
cnc,1.34,83.2,68.19,100.19,1.95,29.1,cutting_overload,warning
cnc,0.99,58.36,67.03,93.48,1.95,44.74,coolant_failure,fault
cnc,3.11,57.88,54.12,100.05,1.97,28.12,chatter,warning
cnc,0.82,45.15,41.13,77.7,1.81,28.19,none,running
cnc,1.76,63.44,54.38,76.45,2.23,33.91,cutting_overload,running
cnc,4.38,52,50.36,78.22,2.13,31.75,spindle_misalignment,warning
cnc,1.92,59.44,59.17,92.48,2.15,32.13,coolant_failure,warning
cnc,3.3,32.93,39.57,65,2.06,26.02,spindle_misalignment,warning
cnc,3.98,66.15,49.73,85.4,2.04,28.27,spindle_misalignment,warning
cnc,1.06,52.83,44.93,87.02,1.99,27.99,none,running
cnc,1.96,95.26,67.41,85,2.09,31.69,cutting_overload,warning
cnc,0.84,41.65,42.2,81.33,2.05,26.14,none,running
cnc,3.88,59.19,48.81,82.87,1.88,28.45,spindle_misalignment,warning
cnc,3.47,70.48,54.49,82.61,1.94,28.85,spindle_misalignment,warning
cnc,2.36,45.82,43.07,87.74,2.05,28.76,chatter,warning
cnc,1.78,61.59,66.41,86.98,1.9,46.63,coolant_failure,fault
cnc,0.94,44.21,32.25,55,2,32.42,cutting_overload,running
cnc,2.56,89.81,69.33,91.14,1.99,34.07,cutting_overload,warning
cnc,1.07,79.11,51.92,78.82,1.96,32.23,cutting_overload,running
cnc,1.12,45.16,36.58,55,2.13,37.33,cutting_overload,warning
cnc,4.16,51.02,39.23,69.01,2.1,25.97,spindle_misalignment,warning
cnc,1.01,48.78,48.24,81.46,2,27.13,none,running
cnc,0.77,39.93,37.93,71.26,1.85,26.87,none,running
cnc,0.75,40.27,36.07,68.75,1.8,25.35,none,running
cnc,0.83,44.32,36.98,68.7,1.87,27.51,none,running
cnc,4.13,53.01,49.34,84.89,2.1,26.85,spindle_misalignment,warning
cnc,1.49,44.42,59.26,80.44,1.99,39.14,coolant_failure,warning
cnc,1.49,77.01,70.86,83.69,2.1,32.48,cutting_overload,fault
cnc,3.13,44.65,41.97,81.39,2.18,28.93,spindle_misalignment,warning
cnc,1.51,27.22,23.45,55,2.05,28.12,spindle_misalignment,running
cnc,2.54,63.06,52.19,96.93,1.98,26.75,chatter,warning
cnc,1,50.85,44.92,83.09,1.97,26.76,none,running
cnc,0.99,48.37,38.01,72.33,2.2,25.99,none,running
cnc,4.68,62.32,54.76,88.8,2.19,29.29,spindle_misalignment,fault
cnc,1.49,52.63,54.47,81.2,1.94,35.96,coolant_failure,warning
cnc,1.36,70.95,54.53,72.92,1.97,36.89,cutting_overload,warning
cnc,0.53,29.07,25.47,55,1.99,27.86,none,running
cnc,3.56,56.1,59.15,95.15,2.12,28.56,spindle_misalignment,warning
cnc,2.55,98.05,75.03,100.05,2.14,31.52,cutting_overload,fault
cnc,2.79,50.05,53.62,103.27,2.11,26.74,chatter,warning
cnc,1.96,94.46,67.81,89.18,1.78,30.17,cutting_overload,warning
cnc,1.4,58.03,58.73,85.68,1.98,37.52,coolant_failure,warning
cnc,2.01,36,34.69,55,2.25,27.65,spindle_misalignment,warning
cnc,2.99,51.27,54.4,94.75,1.9,28.17,chatter,warning
cnc,1.94,69.65,59.9,76.27,1.89,31.65,cutting_overload,warning
cnc,0.72,40.03,34.87,70.31,1.86,28.45,none,running
cnc,0.98,51.75,47.77,82.05,2.25,26.71,none,running
cnc,1.59,54.09,56.19,80.58,1.97,44.58,coolant_failure,fault
cnc,3.99,49.43,51.55,79.42,1.91,28.47,spindle_misalignment,warning
cnc,1.44,45.75,49.45,75.93,1.96,34.63,coolant_failure,warning
cnc,0.88,45.2,39.83,76.95,2.22,27.8,none,running
cnc,1.81,25.28,28.57,59.24,2.15,26.63,chatter,running
cnc,4.35,65.38,55.55,99.83,1.81,26.26,spindle_misalignment,warning
cnc,1.82,27.26,26.82,57.22,2.19,27.54,chatter,running
cnc,1.85,70.59,62.29,77.75,2.09,34.1,cutting_overload,warning
cnc,0.84,27.26,37.78,55,2.08,42.17,coolant_failure,fault
cnc,1.73,35.28,31.22,57.94,1.87,27.06,chatter,running
cnc,3.75,53.8,48.97,74.05,1.93,31.82,spindle_misalignment,warning
cnc,1.93,79.74,80.17,93.22,1.98,34.37,cutting_overload,fault
cnc,2.06,73.46,66.96,79.13,2.2,29.75,cutting_overload,warning
cnc,2.6,78.65,76.53,104.4,2.04,38.32,cutting_overload,fault
cnc,1.09,42.43,39.22,59.82,1.96,43.65,coolant_failure,fault
cnc,0.89,40.95,39.04,70.75,1.96,28.24,none,running
cnc,2.9,45.98,47.71,104.95,1.84,28.67,chatter,warning
cnc,0.88,42.03,42.55,78.22,2.12,26.35,none,running
cnc,2.94,51.09,40.89,90.25,1.76,30.17,chatter,warning
cnc,2.36,88.49,78.1,100.11,2,35.71,cutting_overload,fault
cnc,2.54,31.17,24.52,55,1.73,28.05,spindle_misalignment,warning
cnc,1.12,59.37,60.54,91.3,1.9,33.68,coolant_failure,warning
cnc,3.27,44.61,46.46,90.89,1.96,28.84,chatter,warning
cnc,1.27,63.93,61.41,87.81,2.14,44.14,coolant_failure,fault
cnc,1.27,34.91,27.01,58.42,1.96,26.89,chatter,running
cnc,3.76,65.47,53.8,94.54,2.03,28.22,spindle_misalignment,warning
cnc,2.15,54.48,54.42,96.93,1.95,28.47,chatter,warning
cnc,0.93,25.42,32.2,55,1.98,46.36,coolant_failure,fault
cnc,0.8,28.64,35.96,55,2.14,34.94,coolant_failure,warning
cnc,2.81,55.32,47.67,99.37,2.14,25.67,chatter,warning
cnc,0.83,45.38,41.03,73.04,1.98,27.99,none,running
cnc,1.78,77.99,71.66,84.13,1.91,31.06,cutting_overload,fault
cnc,1.13,49.46,47.83,72.03,1.83,42.58,coolant_failure,fault
cnc,1.39,51.54,54,84.79,1.93,34.66,coolant_failure,warning
cnc,0.82,47.51,41.83,78.89,1.89,27.03,none,running
cnc,1.95,45.54,46.59,88.59,1.96,27.37,chatter,running
cnc,0.95,42.74,39.88,75.35,2.11,27.13,none,running
cnc,1.25,30.06,25.65,55,1.93,28.7,chatter,running
cnc,2.09,39.21,40.44,61.91,1.77,27.55,spindle_misalignment,warning
cnc,1.07,62.98,42.31,62.43,1.85,34.33,cutting_overload,warning
cnc,2.98,65.76,54.5,110,1.89,26.33,none,warning
cnc,1.62,81.83,75.19,84.15,2.1,34.48,cutting_overload,fault
cnc,1.8,35.66,30.47,55,2.16,27.67,spindle_misalignment,running
cnc,0.88,44.19,43.27,79.09,2.18,25.44,none,running
cnc,0.97,47.66,42.6,55,1.93,37.17,cutting_overload,warning
cnc,1.54,25.86,29.19,55,1.85,27.72,spindle_misalignment,running
cnc,2.83,47.17,49.68,90.35,1.88,28.33,chatter,warning
cnc,2.29,78.78,60.47,80.76,1.9,37.05,cutting_overload,warning
cnc,3.51,58.15,50.02,110,1.97,26.82,chatter,warning
cnc,1.03,47.43,42.55,85.35,1.97,28.15,none,running
cnc,2.22,78.02,64.15,91.37,1.94,36.05,cutting_overload,warning
cnc,1.01,54.61,55.55,84.18,2,43.88,coolant_failure,fault
cnc,3.18,51.65,62.37,90.72,2.14,27.46,spindle_misalignment,warning
cnc,1.61,104.74,69.76,90.43,2.07,35.27,cutting_overload,warning
cnc,3.68,65.63,49.25,87.44,2.06,27.01,spindle_misalignment,warning
cnc,0.87,40.39,38.85,66.02,2.11,27.86,none,running
cnc,3.49,50.61,57.45,80.11,2.1,27.69,spindle_misalignment,warning
cnc,2.27,48.34,48.71,103.61,2.04,25.73,chatter,warning
cnc,2.11,95.96,55.43,80.61,1.9,31.45,cutting_overload,warning
cnc,2.47,85.92,77.83,101.89,2.02,32.14,cutting_overload,fault
cnc,1.84,82.73,50.36,72.11,2.03,34.89,cutting_overload,warning
cnc,1.38,54.75,58.72,85.7,1.93,36.68,coolant_failure,warning
cnc,1.73,83.69,59.36,73.36,2.02,33.18,cutting_overload,warning
cnc,1.08,50.45,46.5,87.89,2.16,26.37,none,running
cnc,0.9,50.92,49.16,86.06,2.03,25.38,none,running
cnc,0.98,30.71,31.64,55,1.92,41.54,coolant_failure,fault
cnc,4.09,54.29,53.39,79.46,2.18,28.46,spindle_misalignment,warning
cnc,0.69,23.97,24.75,55,2.17,39.38,coolant_failure,warning
cnc,2.97,47.14,45.18,82.93,2.09,26.25,spindle_misalignment,warning
cnc,0.71,49.06,43.01,78.51,1.91,26.88,none,running
cnc,2.13,80.86,68.59,85.84,1.96,32.88,cutting_overload,warning
cnc,4.02,60.53,55.4,91.92,2.16,27.3,spindle_misalignment,warning
cnc,1.66,83.14,50.81,83.01,1.97,38.04,cutting_overload,warning
cnc,2.08,50.18,46.29,96.8,2.1,28.08,chatter,warning
cnc,1.7,94.35,61.71,94.46,2.06,29.31,cutting_overload,warning
cnc,1.47,62.02,59.91,93.77,1.85,37.48,coolant_failure,warning
cnc,3.48,65.52,54.67,107.93,2.29,28.14,chatter,warning
cnc,2.34,57.69,50.96,95.76,1.96,29.4,spindle_misalignment,warning
cnc,1.76,97.64,66.84,92.38,2.06,32.16,cutting_overload,warning
cnc,1.51,50.52,57.66,90,2.07,38.39,coolant_failure,warning
cnc,0.77,48.96,35.99,55,1.87,30.18,cutting_overload,running
cnc,1.01,51.45,41.35,55,1.86,31.12,cutting_overload,running
cnc,3.14,58.55,49.38,106.42,1.91,26.75,chatter,warning
cnc,3.59,62.11,60.8,88.07,1.98,26.27,spindle_misalignment,warning
cnc,1.99,38.18,32.6,64.7,1.92,26.88,none,running
cnc,2.44,60.38,53.79,93.84,2.02,28.11,chatter,warning
cnc,0.88,48.39,43.78,84.03,1.96,25.77,none,running
cnc,1.9,38.1,39.03,78.43,1.95,26.68,chatter,running
cnc,0.85,38.93,42.91,58.8,2.12,36.14,coolant_failure,warning
cnc,1,36.19,40.03,59.78,1.95,37.17,coolant_failure,warning
cnc,1.9,40.37,34.63,66.23,2.26,27.8,chatter,running
cnc,0.95,47.92,39.21,84.81,2.02,26.5,none,running
cnc,0.47,20.07,20,55,2,24.95,none,running
cnc,1.85,86.45,69.27,98.96,2.09,35.15,cutting_overload,warning
cnc,0.93,42.65,38.43,55,2.15,33.73,cutting_overload,running
cnc,0.84,40.63,41.76,72.86,1.79,26.01,none,running
cnc,1.91,90.92,57.2,83.96,2.15,32.36,cutting_overload,warning
cnc,2.52,60.52,53.64,106.52,2.23,30.19,chatter,warning
cnc,0.51,25.97,24.19,55,1.83,27.14,none,running
cnc,2.17,47.01,51.65,103.17,2.03,28.45,chatter,warning
cnc,0.89,42.25,41.19,74.48,1.94,26.24,none,running
cnc,2.77,53.07,54.04,108.31,2.11,28.84,chatter,warning
cnc,1.32,56.12,49.25,79.71,1.97,43.25,coolant_failure,fault
cnc,1.57,35.2,28.58,62.64,2.28,29.33,chatter,running
cnc,2.01,96.42,58.51,88.8,1.93,30.76,cutting_overload,warning
cnc,1.8,95.78,71.27,89.68,2.02,36.83,cutting_overload,fault
cnc,0.95,44.44,36.7,55,1.91,35.84,cutting_overload,warning
cnc,0.79,39.3,38.89,71.87,2.14,27.19,none,running
cnc,2.49,55.37,51.06,76.12,1.8,27.88,spindle_misalignment,warning
cnc,4.31,48.86,41.81,79.18,1.95,28.63,spindle_misalignment,warning
cnc,1.15,62.18,57.34,87.82,1.97,40.22,coolant_failure,fault
cnc,1.83,69.69,67.13,85.43,1.86,31.82,cutting_overload,warning
cnc,1.76,52.7,55.51,80.57,2.2,41.08,coolant_failure,fault
cnc,1.07,50.36,61.02,78.14,1.78,37.91,coolant_failure,warning
cnc,0.91,49.77,44.14,78.46,2.03,28.35,none,running
cnc,1.14,47.99,38.5,55,1.71,33.05,cutting_overload,running
cnc,0.74,46.97,40.19,77.66,2.03,28.35,none,running
cnc,2.36,52.81,54.79,97,1.81,30.47,chatter,warning
cnc,0.9,49.73,46.92,85.62,2.04,27.63,none,running
cnc,1.46,48.07,56.81,72.53,1.94,35.14,coolant_failure,warning
cnc,1.84,32.21,27.46,55,2,29.46,spindle_misalignment,running
cnc,1.9,101.94,74.87,90.23,1.96,29.05,cutting_overload,fault
cnc,1,50.83,45.11,84.53,2.12,26.75,none,running
cnc,0.82,34.88,39.9,55,1.9,44.47,coolant_failure,fault
cnc,1.1,36.88,40.34,55,2.04,34.76,coolant_failure,warning
cnc,1.13,49.81,46.53,87.05,2.07,25.53,none,running
cnc,1.05,51.67,44.74,81.7,2.29,26.67,none,running
cnc,2.99,51.04,46.78,103.51,2.12,28.99,chatter,warning
cnc,1.57,55.16,46.86,58.2,1.92,32.88,cutting_overload,running
cnc,1.23,56.73,64.81,82.7,2.05,38.41,coolant_failure,warning
cnc,1.25,47.02,51.84,73.99,2.08,37.94,coolant_failure,warning
cnc,1.31,57.43,57.05,85.07,1.82,40.73,coolant_failure,fault
cnc,0.74,43.96,42.04,75.28,1.95,26.7,none,running
cnc,1.16,54.07,45.32,90.72,1.76,28.25,none,running
cnc,1.67,84.16,57.35,75,2.04,34.21,cutting_overload,warning
cnc,1.14,56.18,61.7,87.27,1.83,39.95,coolant_failure,warning
cnc,1.95,41.55,46.51,83.76,1.95,28.25,chatter,running
cnc,0.85,46.71,40.66,78.58,1.97,27.06,none,running
cnc,2.61,50.67,54.42,102.39,1.83,29.54,chatter,warning
cnc,2.36,44.53,43.7,76.19,1.96,27.15,chatter,warning
cnc,1.66,33.22,29.21,55,2.16,28.17,spindle_misalignment,running
cnc,0.8,30.7,34.13,55,2.01,39.39,coolant_failure,warning
cnc,0.96,43.98,43.74,83.17,2.12,27.17,none,running
cnc,4.66,60.67,58.88,97.37,1.96,27.75,spindle_misalignment,fault
cnc,1.15,57.38,64.26,84.94,2.11,39.39,coolant_failure,warning
cnc,1.42,49.63,52.73,80.39,2.06,41.27,coolant_failure,fault
cnc,0.71,43.43,36.27,72.86,2.22,28.47,none,running
cnc,1.03,58.44,43.13,55,2.03,29.78,cutting_overload,running
cnc,1.21,59.76,61.55,87.66,2.05,45.8,coolant_failure,fault
cnc,0.82,34.4,35.12,55,1.99,43.28,coolant_failure,fault
cnc,1.26,35.97,31.9,62.69,2,27.07,chatter,running
cnc,3.43,55.94,48.23,89.36,2,25.31,spindle_misalignment,warning
cnc,0.65,52.44,28.66,55,2.08,35.48,cutting_overload,warning
cnc,4.41,56.07,58.92,87.45,2.13,24.85,spindle_misalignment,warning
cnc,3.81,66.67,58.08,90.09,1.97,27.76,spindle_misalignment,warning
cnc,2.51,104.12,79.64,90.47,2.07,36.49,cutting_overload,fault
cnc,1.85,68.51,56.04,72.76,2.1,35.63,cutting_overload,warning
cnc,3.18,49.17,51.55,96.94,1.98,29.5,chatter,warning
cnc,2.11,28.82,26.29,55,2.06,27.54,spindle_misalignment,warning
cnc,2.55,54.13,49.1,101.76,1.83,29.3,chatter,warning
cnc,1.35,48.36,49.16,72.51,2.05,40.04,coolant_failure,fault
cnc,1.04,46.12,31.57,55,1.94,38.26,cutting_overload,warning
cnc,2.32,87.86,63.72,75.46,2.05,30.9,cutting_overload,warning
